CIK,Company_Name,Date,Risk_Score_100
1178727,DRONE AVIATION HOLDING CORP.,20171231,100.0
1179929,"MOLINA HEALTHCARE, INC.",20181231,100.0
1179929,"MOLINA HEALTHCARE, INC.",20191231,100.0
1179929,"MOLINA HEALTHCARE, INC.",20201231,100.0
1179929,"MOLINA HEALTHCARE, INC.",20211231,100.0
1179929,"MOLINA HEALTHCARE, INC.",20221231,100.0
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",20171231,100.0
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",20181231,100.0
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",20191231,100.0
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",20201231,100.0
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",20211231,100.0
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",20221231,100.0
1190370,INNOVATIVE DESIGNS INC,20171031,100.0
1190370,INNOVATIVE DESIGNS INC,20191031,100.0
1190370,INNOVATIVE DESIGNS INC,20221031,100.0
1206942,GOLDEN GRAIN ENERGY,20181031,100.0
1206942,GOLDEN GRAIN ENERGY,20191031,99.0
1206942,GOLDEN GRAIN ENERGY,20201031,100.0
1206942,GOLDEN GRAIN ENERGY,20211031,100.0
1207074,VIRTUSA CORP,20180331,100.0
1207074,VIRTUSA CORP,20190331,100.0
1207074,VIRTUSA CORP,20200331,100.0
1210677,FIRST ADVANTAGE CORP,20201231,100.0
1210677,FIRST ADVANTAGE CORP,20211231,100.0
1210677,FIRST ADVANTAGE CORP,20221231,100.0
1210708,"HUDSON GLOBAL, INC.",20171231,100.0
1210708,"HUDSON GLOBAL, INC.",20181231,100.0
1210708,"HUDSON GLOBAL, INC.",20201231,100.0
1210708,"HUDSON GLOBAL, INC.",20211231,100.0
1210708,"HUDSON GLOBAL, INC.",20221231,100.0
1211583,FENNEC PHARMACEUTICALS INC.,20181231,100.0
1211583,FENNEC PHARMACEUTICALS INC.,20191231,100.0
1211583,FENNEC PHARMACEUTICALS INC.,20201231,100.0
1211583,FENNEC PHARMACEUTICALS INC.,20221231,100.0
1211805,"MY SIZE, INC.",20191231,100.0
1211805,"MY SIZE, INC.",20201231,100.0
1213037,"CARDIFF ONCOLOGY, INC.",20191231,100.0
1213037,"CARDIFF ONCOLOGY, INC.",20201231,100.0
1213037,"TROVAGENE, INC.",20171231,100.0
1213660,BIMI INTERNATIONAL MEDICAL INC.,20201231,100.0
1213660,BIMI INTERNATIONAL MEDICAL INC.,20211231,99.0
1213660,BIMI INTERNATIONAL MEDICAL INC.,20221231,100.0
1218683,MAWSON INFRASTRUCTURE GROUP INC.,20201231,100.0
1218683,MAWSON INFRASTRUCTURE GROUP INC.,20211231,100.0
1218683,MAWSON INFRASTRUCTURE GROUP INC.,20221231,100.0
1219601,CROWN HOLDINGS INC,20171231,100.0
1219601,CROWN HOLDINGS INC,20181231,100.0
1219601,CROWN HOLDINGS INC,20191231,100.0
1223389,CONNS INC,20180131,100.0
1223389,CONNS INC,20190131,100.0
1223389,CONNS INC,20200131,100.0
1223389,CONNS INC,20210131,100.0
1223389,CONNS INC,20220131,100.0
1223389,CONNS INC,20230131,100.0
1227636,"NEURONETICS, INC.",20171231,100.0
1227636,"NEURONETICS, INC.",20181231,100.0
1230524,CYBER APPS WORLD,20220731,100.0
1230524,CYBER APPS WORLD,20230731,100.0
1236275,"SILVERSUN TECHNOLOGIES, INC.",20181231,99.0
1236275,"SILVERSUN TECHNOLOGIES, INC.",20191231,100.0
1236275,"SILVERSUN TECHNOLOGIES, INC.",20201231,100.0
1236275,"SILVERSUN TECHNOLOGIES, INC.",20211231,100.0
1236275,"SILVERSUN TECHNOLOGIES, INC.",20221231,100.0
1236997,COUNTERPATH CORP,20180430,100.0
1236997,COUNTERPATH CORP,20190430,100.0
1236997,COUNTERPATH CORP,20200430,100.0
1237746,"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",20191231,100.0
1237831,GLOBUS MEDICAL INC,20171231,100.0
1237831,GLOBUS MEDICAL INC,20181231,100.0
1237831,GLOBUS MEDICAL INC,20191231,100.0
1237831,GLOBUS MEDICAL INC,20201231,100.0
1237831,GLOBUS MEDICAL INC,20211231,100.0
1237831,GLOBUS MEDICAL INC,20221231,100.0
1245791,"GI DYNAMICS, INC.",20171231,100.0
1245791,"GI DYNAMICS, INC.",20181231,100.0
1251769,"APOLLO ENDOSURGERY, INC.",20171231,100.0
1251769,"APOLLO ENDOSURGERY, INC.",20181231,100.0
1253176,VAPOTHERM INC,20181231,100.0
1253176,VAPOTHERM INC,20191231,100.0
1253176,VAPOTHERM INC,20201231,100.0
1253176,VAPOTHERM INC,20211231,100.0
1253176,VAPOTHERM INC,20221231,100.0
1254699,QVC INC,20181231,100.0
1254699,QVC INC,20191231,100.0
1254699,QVC INC,20201231,100.0
1254699,QVC INC,20211231,100.0
1254699,QVC INC,20221231,100.0
1260221,TRANSDIGM GROUP INC,20190930,100.0
1260221,TRANSDIGM GROUP INC,20200930,100.0
1260221,TRANSDIGM GROUP INC,20210930,100.0
1260221,TRANSDIGM GROUP INC,20220930,100.0
1260221,TRANSDIGM GROUP INC,20230930,100.0
1260990,"ONCTERNAL THERAPEUTICS, INC.",20181231,100.0
1260990,"ONCTERNAL THERAPEUTICS, INC.",20191231,100.0
1260990,"ONCTERNAL THERAPEUTICS, INC.",20201231,100.0
1260990,"ONCTERNAL THERAPEUTICS, INC.",20211231,100.0
1260990,"ONCTERNAL THERAPEUTICS, INC.",20221231,100.0
1262104,"MEI PHARMA, INC.",20180630,99.0
1262104,"MEI PHARMA, INC.",20190630,100.0
1262104,"MEI PHARMA, INC.",20200630,99.0
1262104,"MEI PHARMA, INC.",20210630,100.0
1262104,"MEI PHARMA, INC.",20220630,100.0
1262104,"MEI PHARMA, INC.",20230630,100.0
1262823,WESTLAKE CHEMICAL CORP,20171231,100.0
1262823,WESTLAKE CHEMICAL CORP,20181231,100.0
1262823,WESTLAKE CORP,20201231,100.0
1262823,WESTLAKE CORP,20211231,100.0
1262823,WESTLAKE CORP,20221231,100.0
1262976,CIMPRESS PLC,20190630,100.0
1262976,CIMPRESS PLC,20200630,100.0
1262976,CIMPRESS PLC,20210630,99.0
1262976,CIMPRESS PLC,20220630,100.0
1262976,CIMPRESS PLC,20230630,100.0
1267612,GUOZI ZHONGYU CAPITAL HOLDINGS,20181231,100.0
1267612,GUOZI ZHONGYU CAPITAL HOLDINGS,20191231,100.0
1267813,"MARINUS PHARMACEUTICALS, INC.",20211231,100.0
1267813,"MARINUS PHARMACEUTICALS, INC.",20221231,100.0
1267919,SIGNATURE DEVICES INC,20181231,100.0
1267919,SIGNATURE DEVICES INC,20191231,100.0
1270200,VIASPACE INC.,20171231,100.0
1270200,VIASPACE INC.,20181231,100.0
1271214,"INTERSECT ENT, INC.",20171231,100.0
1271214,"INTERSECT ENT, INC.",20181231,100.0
1271214,"INTERSECT ENT, INC.",20191231,100.0
1271214,"INTERSECT ENT, INC.",20201231,100.0
1271214,"INTERSECT ENT, INC.",20211231,100.0
1272830,VONAGE HOLDINGS CORP,20171231,100.0
1272830,VONAGE HOLDINGS CORP,20181231,100.0
1272830,VONAGE HOLDINGS CORP,20191231,100.0
1272830,VONAGE HOLDINGS CORP,20201231,100.0
1272830,VONAGE HOLDINGS CORP,20211231,100.0
1274494,"FIRST SOLAR, INC.",20171231,100.0
1274494,"FIRST SOLAR, INC.",20181231,100.0
1274494,"FIRST SOLAR, INC.",20191231,100.0
1274494,"FIRST SOLAR, INC.",20201231,100.0
1274494,"FIRST SOLAR, INC.",20211231,100.0
1274494,"FIRST SOLAR, INC.",20221231,100.0
1275014,"ULTRA CLEAN HOLDINGS, INC.",20171231,100.0
1275014,"ULTRA CLEAN HOLDINGS, INC.",20181231,100.0
1275014,"ULTRA CLEAN HOLDINGS, INC.",20191231,100.0
1275014,"ULTRA CLEAN HOLDINGS, INC.",20201231,100.0
1275014,"ULTRA CLEAN HOLDINGS, INC.",20211231,100.0
1275014,"ULTRA CLEAN HOLDINGS, INC.",20221231,100.0
1275187,ANGIODYNAMICS INC,20180531,100.0
1275187,ANGIODYNAMICS INC,20190531,100.0
1275187,ANGIODYNAMICS INC,20200531,100.0
1275187,ANGIODYNAMICS INC,20210531,100.0
1276531,SCIENTIFIC ENERGY INC,20181231,100.0
1276531,"SCIENTIFIC ENERGY, INC",20191231,100.0
1276531,"SCIENTIFIC ENERGY, INC",20201231,100.0
1276531,"SCIENTIFIC ENERGY, INC",20211231,100.0
1276531,"SCIENTIFIC ENERGY, INC",20221231,100.0
1277250,"CHARGE ENTERPRISES, INC.",20201231,100.0
1277250,"CHARGE ENTERPRISES, INC.",20211231,100.0
1277250,"CHARGE ENTERPRISES, INC.",20221231,100.0
1279363,"WELLCARE HEALTH PLANS, INC.",20171231,100.0
1279363,"WELLCARE HEALTH PLANS, INC.",20181231,100.0
1279695,UNIVERSAL BIOSENSORS INC,20181231,100.0
1279695,UNIVERSAL BIOSENSORS INC,20191231,100.0
1281845,"UNIQUE LOGISTICS INTERNATIONAL, INC.",20220531,100.0
1281845,"UNIQUE LOGISTICS INTERNATIONAL, INC.",20230531,99.0
1282224,"DOLPHIN ENTERTAINMENT, INC.",20191231,100.0
1282224,"DOLPHIN ENTERTAINMENT, INC.",20201231,100.0
1282224,"DOLPHIN ENTERTAINMENT, INC.",20211231,100.0
1282648,BATTALION OIL CORP,20181231,100.0
1282648,BATTALION OIL CORP,20190930,100.0
1282648,BATTALION OIL CORP,20191231,100.0
1282648,BATTALION OIL CORP,20201231,100.0
1282648,BATTALION OIL CORP,20211231,100.0
1282648,BATTALION OIL CORP,20221231,100.0
1282648,HALCON RESOURCES CORP,20160831,100.0
1282980,NOVINT TECHNOLOGIES INC,20211231,100.0
1284450,"CHINA CARBON GRAPHITE GROUP, INC.",20181231,100.0
1284450,"CHINA CARBON GRAPHITE GROUP, INC.",20191231,100.0
1284450,"CHINA CARBON GRAPHITE GROUP, INC.",20201231,100.0
1285543,STRIKEFORCE TECHNOLOGIES INC.,20181231,100.0
1285543,STRIKEFORCE TECHNOLOGIES INC.,20191231,100.0
1285543,STRIKEFORCE TECHNOLOGIES INC.,20201231,100.0
1285543,"ZERIFY, INC.",20211231,100.0
1285543,"ZERIFY, INC.",20221231,100.0
1285550,"CLEARPOINT NEURO, INC.",20181231,100.0
1285550,"CLEARPOINT NEURO, INC.",20191231,100.0
1285550,"CLEARPOINT NEURO, INC.",20201231,100.0
1285550,"CLEARPOINT NEURO, INC.",20211231,99.0
1285550,"CLEARPOINT NEURO, INC.",20221231,100.0
1285819,OMEROS CORP,20171231,100.0
1285819,OMEROS CORP,20181231,100.0
1286459,ALL FOR ONE MEDIA CORP.,20180930,100.0
1286459,ALL FOR ONE MEDIA CORP.,20190930,100.0
1286459,ALL FOR ONE MEDIA CORP.,20200930,100.0
1286459,ALL FOR ONE MEDIA CORP.,20210930,100.0
1286459,ALL FOR ONE MEDIA CORP.,20220930,100.0
1286648,GZ6G TECHNOLOGIES CORP.,20201231,100.0
1286648,GZ6G TECHNOLOGIES CORP.,20211231,100.0
1286648,GZ6G TECHNOLOGIES CORP.,20221231,100.0
1286681,DOMINOS PIZZA INC,20171231,99.0
1286681,DOMINOS PIZZA INC,20181231,100.0
1286681,DOMINOS PIZZA INC,20191231,100.0
1286681,DOMINOS PIZZA INC,20201231,100.0
1286681,DOMINOS PIZZA INC,20211231,100.0
1286681,DOMINOS PIZZA INC,20221231,100.0
1287098,"MAXCYTE, INC.",20201231,100.0
1287098,"MAXCYTE, INC.",20211231,100.0
1287098,"MAXCYTE, INC.",20221231,100.0
1288359,OTELCO INC.,20171231,100.0
1288469,MAXLINEAR INC,20171231,84.0
1288469,MAXLINEAR INC,20181231,100.0
1289340,"STEREOTAXIS, INC.",20171231,100.0
1289340,"STEREOTAXIS, INC.",20181231,100.0
1289790,MACQUARIE INFRASTRUCTURE CORP,20171231,100.0
1289790,MACQUARIE INFRASTRUCTURE CORP,20181231,100.0
1289848,HURON CONSULTING GROUP INC.,20171231,100.0
1289848,HURON CONSULTING GROUP INC.,20181231,100.0
1289848,HURON CONSULTING GROUP INC.,20191231,100.0
1289848,HURON CONSULTING GROUP INC.,20201231,100.0
1289848,HURON CONSULTING GROUP INC.,20211231,100.0
1289848,HURON CONSULTING GROUP INC.,20221231,100.0
1290658,"IIOT-OXYS, INC.",20171231,100.0
1290658,"IIOT-OXYS, INC.",20181231,100.0
1290658,"IIOT-OXYS, INC.",20191231,100.0
1290658,"IIOT-OXYS, INC.",20201231,100.0
1290658,"IIOT-OXYS, INC.",20211231,100.0
1290658,"IIOT-OXYS, INC.",20221231,100.0
1293310,"HUMANIGEN, INC",20201231,100.0
1293310,"HUMANIGEN, INC",20221231,100.0
1293818,OPGEN INC,20211231,100.0
1293818,OPGEN INC,20221231,100.0
1293971,"BLUEBIRD BIO, INC.",20181231,100.0
1293971,"BLUEBIRD BIO, INC.",20191231,100.0
1293971,"BLUEBIRD BIO, INC.",20201231,100.0
1293971,"BLUEBIRD BIO, INC.",20211231,100.0
1294133,INOGEN INC,20171231,100.0
1294133,INOGEN INC,20181231,100.0
1294133,INOGEN INC,20191231,100.0
1294133,INOGEN INC,20201231,100.0
1294133,INOGEN INC,20211231,100.0
1294133,INOGEN INC,20221231,100.0
1294649,WALKER INNOVATION INC.,20171231,100.0
1296445,"ORMAT TECHNOLOGIES, INC.",20171231,100.0
1296445,"ORMAT TECHNOLOGIES, INC.",20181231,100.0
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",20171231,100.0
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",20181231,100.0
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",20191231,100.0
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",20201231,99.0
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",20211231,100.0
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",20221231,100.0
1297937,"PARKS AMERICA, INC",20190930,100.0
1297937,"PARKS AMERICA, INC",20200930,100.0
1300514,LAS VEGAS SANDS CORP,20171231,100.0
1300514,LAS VEGAS SANDS CORP,20181231,100.0
1300514,LAS VEGAS SANDS CORP,20191231,100.0
1300514,LAS VEGAS SANDS CORP,20201231,100.0
1300514,LAS VEGAS SANDS CORP,20211231,100.0
1300514,LAS VEGAS SANDS CORP,20221231,100.0
1300734,"SHINECO, INC.",20180630,100.0
1300734,"SHINECO, INC.",20190630,100.0
1300938,"ABCO ENERGY, INC.",20211231,100.0
1300938,"ABCO ENERGY, INC.",20221231,100.0
1301501,"ACHAOGEN, INC.",20171231,100.0
1301501,"ACHAOGEN, INC.",20181231,100.0
1304161,"PHARMA-BIO SERV, INC.",20171031,100.0
1304161,"PHARMA-BIO SERV, INC.",20181031,100.0
1304161,"PHARMA-BIO SERV, INC.",20201031,100.0
1304161,"PHARMA-BIO SERV, INC.",20211031,100.0
1304161,"PHARMA-BIO SERV, INC.",20221031,100.0
1304280,NOVELIS INC.,20180331,100.0
1304280,NOVELIS INC.,20190331,100.0
1304492,ANTERIX INC.,20190331,100.0
1304492,ANTERIX INC.,20200331,100.0
1304492,ANTERIX INC.,20210331,100.0
1304492,ANTERIX INC.,20220331,100.0
1304492,ANTERIX INC.,20230331,100.0
1305168,"ARC DOCUMENT SOLUTIONS, INC.",20181231,100.0
1305168,"ARC DOCUMENT SOLUTIONS, INC.",20191231,100.0
1305168,"ARC DOCUMENT SOLUTIONS, INC.",20201231,100.0
1305168,"ARC DOCUMENT SOLUTIONS, INC.",20211231,100.0
1305168,"ARC DOCUMENT SOLUTIONS, INC.",20221231,100.0
1305253,"EIGER BIOPHARMACEUTICALS, INC.",20201231,100.0
1305253,"EIGER BIOPHARMACEUTICALS, INC.",20211231,100.0
1305253,"EIGER BIOPHARMACEUTICALS, INC.",20221231,100.0
1305323,ZOVIO INC,20181231,100.0
1305323,ZOVIO INC,20191231,100.0
1305323,ZOVIO INC,20201231,100.0
1305323,ZOVIO INC,20211231,100.0
1307624,"HEALTHTECH SOLUTIONS, INC./UT",20201231,100.0
1307624,"HEALTHTECH SOLUTIONS, INC./UT",20211231,100.0
1307624,"HEALTHTECH SOLUTIONS, INC./UT",20221231,100.0
1307954,HUNTSMAN CORP,20171231,100.0
1307954,HUNTSMAN CORP,20181231,100.0
1307954,HUNTSMAN CORP,20191231,100.0
1308027,VYSTAR CORP,20171231,100.0
1308027,VYSTAR CORP,20181231,100.0
1308208,"UNIVERSAL LOGISTICS HOLDINGS, INC.",20171231,100.0
1308208,"UNIVERSAL LOGISTICS HOLDINGS, INC.",20181231,100.0
1308547,"DOLBY LABORATORIES, INC.",20180930,100.0
1308547,"DOLBY LABORATORIES, INC.",20190930,100.0
1308547,"DOLBY LABORATORIES, INC.",20200930,100.0
1308547,"DOLBY LABORATORIES, INC.",20210930,100.0
1308569,MAJOR LEAGUE FOOTBALL INC,20190430,100.0
1308569,MAJOR LEAGUE FOOTBALL INC,20200430,100.0
1309057,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",20230630,100.0
1309082,"CAMBER ENERGY, INC.",20180331,100.0
1309082,"CAMBER ENERGY, INC.",20190331,100.0
1309082,"CAMBER ENERGY, INC.",20211231,100.0
1309082,"CAMBER ENERGY, INC.",20221231,100.0
1309108,WEX INC.,20171231,99.0
1309108,WEX INC.,20181231,100.0
1309108,WEX INC.,20191231,100.0
1309108,WEX INC.,20201231,100.0
1309108,WEX INC.,20211231,100.0
1309108,WEX INC.,20221231,100.0
1309251,MICROALLIANCE GROUP INC.,20211231,100.0
1309402,GREEN PLAINS INC.,20171231,100.0
1309402,GREEN PLAINS INC.,20181231,100.0
1309402,GREEN PLAINS INC.,20191231,100.0
1309402,GREEN PLAINS INC.,20201231,100.0
1309402,GREEN PLAINS INC.,20211231,99.0
1309402,GREEN PLAINS INC.,20221231,100.0
1310488,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",20181231,100.0
1310488,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",20191231,100.0
1310527,Q2EARTH INC.,20171231,100.0
1314196,"OLB GROUP, INC.",20181231,100.0
1314196,"OLB GROUP, INC.",20191231,100.0
1314196,"OLB GROUP, INC.",20201231,100.0
1314196,"OLB GROUP, INC.",20221231,100.0
1315061,RIDGEWOOD ENERGY O FUND LLC,20191231,100.0
1315061,RIDGEWOOD ENERGY O FUND LLC,20201231,100.0
1315061,RIDGEWOOD ENERGY O FUND LLC,20211231,100.0
1315098,ROBLOX CORP,20201231,100.0
1315098,ROBLOX CORP,20211231,100.0
1315098,ROBLOX CORP,20221231,99.0
1315255,"GTT COMMUNICATIONS, INC.",20171231,97.0
1315255,"GTT COMMUNICATIONS, INC.",20181231,100.0
1315255,"GTT COMMUNICATIONS, INC.",20191231,100.0
1316517,"KANDI TECHNOLOGIES GROUP, INC.",20171231,100.0
1316517,"KANDI TECHNOLOGIES GROUP, INC.",20181231,100.0
1316517,"KANDI TECHNOLOGIES GROUP, INC.",20191231,100.0
1316517,"KANDI TECHNOLOGIES GROUP, INC.",20201231,100.0
1316517,"KANDI TECHNOLOGIES GROUP, INC.",20211231,88.0
1316644,"AEROGROW INTERNATIONAL, INC.",20180331,100.0
1316644,"AEROGROW INTERNATIONAL, INC.",20190331,100.0
1316644,"AEROGROW INTERNATIONAL, INC.",20200331,100.0
1317630,ITC HOLDINGS CORP.,20171231,100.0
1317630,ITC HOLDINGS CORP.,20181231,98.0
1317630,ITC HOLDINGS CORP.,20191231,100.0
1317630,ITC HOLDINGS CORP.,20201231,100.0
1317630,ITC HOLDINGS CORP.,20211231,100.0
1317630,ITC HOLDINGS CORP.,20221231,100.0
1317839,UMATRIN HOLDING LTD,20171231,100.0
1317839,UMATRIN HOLDING LTD,20181231,100.0
1317839,UMATRIN HOLDING LTD,20191231,100.0
1317839,UMATRIN HOLDING LTD,20201231,100.0
1318220,"WASTE CONNECTIONS, INC.",20171231,100.0
1318220,"WASTE CONNECTIONS, INC.",20181231,100.0
1318220,"WASTE CONNECTIONS, INC.",20191231,100.0
1318220,"WASTE CONNECTIONS, INC.",20201231,100.0
1318220,"WASTE CONNECTIONS, INC.",20211231,100.0
1318220,"WASTE CONNECTIONS, INC.",20221231,100.0
1318605,"TESLA, INC.",20171231,100.0
1318605,"TESLA, INC.",20181231,100.0
1318605,"TESLA, INC.",20191231,100.0
1318605,"TESLA, INC.",20201231,100.0
1318605,"TESLA, INC.",20211231,100.0
1318605,"TESLA, INC.",20221231,100.0
1319643,LODE-STAR MINING INC.,20171231,100.0
1319643,LODE-STAR MINING INC.,20181231,100.0
1320350,"LENSAR, INC.",20191231,100.0
1320350,"LENSAR, INC.",20201231,100.0
1320350,"LENSAR, INC.",20211231,100.0
1320350,"LENSAR, INC.",20221231,100.0
1320695,"TREEHOUSE FOODS, INC.",20171231,100.0
1320695,"TREEHOUSE FOODS, INC.",20181231,100.0
1320854,"FREIGHTCAR AMERICA, INC.",20171231,100.0
1320854,"FREIGHTCAR AMERICA, INC.",20181231,100.0
1320854,"FREIGHTCAR AMERICA, INC.",20191231,100.0
1320854,"FREIGHTCAR AMERICA, INC.",20201231,100.0
1321732,PENUMBRA INC,20171231,100.0
1321732,PENUMBRA INC,20181231,99.0
1321732,PENUMBRA INC,20191231,100.0
1321732,PENUMBRA INC,20201231,100.0
1321732,PENUMBRA INC,20211231,100.0
1324189,ORCHIDS PAPER PRODUCTS CO /DE,20171231,100.0
1324189,ORCHIDS PAPER PRODUCTS CO /DE,20181231,96.0
1324736,HERO TECHNOLOGIES INC.,20201231,100.0
1324736,HERO TECHNOLOGIES INC.,20211231,100.0
1324736,HERO TECHNOLOGIES INC.,20221231,100.0
1324948,RBC BEARINGS INC,20200331,100.0
1324948,RBC BEARINGS INC,20220331,100.0
1325618,IRADIMED CORP,20171231,100.0
1325618,IRADIMED CORP,20181231,100.0
1325618,IRADIMED CORP,20191231,100.0
1325618,IRADIMED CORP,20201231,100.0
1325618,IRADIMED CORP,20211231,100.0
1325618,IRADIMED CORP,20221231,100.0
1325702,MAGNACHIP SEMICONDUCTOR CORP,20171231,100.0
1325702,MAGNACHIP SEMICONDUCTOR CORP,20181231,100.0
1325702,MAGNACHIP SEMICONDUCTOR CORP,20191231,100.0
1325702,MAGNACHIP SEMICONDUCTOR CORP,20201231,100.0
1325702,MAGNACHIP SEMICONDUCTOR CORP,20211231,100.0
1325702,MAGNACHIP SEMICONDUCTOR CORP,20221231,100.0
1326110,"IMMUNITYBIO, INC.",20201231,100.0
1326110,"IMMUNITYBIO, INC.",20211231,100.0
1326110,"IMMUNITYBIO, INC.",20221231,100.0
1326110,"NANTKWEST, INC.",20171231,100.0
1326110,"NANTKWEST, INC.",20181231,100.0
1326190,"ALTIMMUNE, INC.",20211231,100.0
1326190,"ALTIMMUNE, INC.",20221231,100.0
1326200,GENCO SHIPPING & TRADING LTD,20171231,100.0
1326200,GENCO SHIPPING & TRADING LTD,20181231,100.0
1326200,GENCO SHIPPING & TRADING LTD,20191231,100.0
1326200,GENCO SHIPPING & TRADING LTD,20201231,100.0
1326200,GENCO SHIPPING & TRADING LTD,20211231,100.0
1326200,GENCO SHIPPING & TRADING LTD,20221231,100.0
1326205,"IGC PHARMA, INC.",20220331,100.0
1326205,"IGC PHARMA, INC.",20230331,100.0
1326205,"INDIA GLOBALIZATION CAPITAL, INC.",20200331,100.0
1326428,"ROAN RESOURCES, INC.",20171231,100.0
1326428,"ROAN RESOURCES, INC.",20181231,99.0
1328792,TECHPRECISION CORP,20210331,100.0
1328792,TECHPRECISION CORP,20220331,100.0
1328792,TECHPRECISION CORP,20230331,100.0
1330436,LIQUIDIA TECHNOLOGIES INC,20171231,100.0
1331612,"FRESH HARVEST PRODUCTS, INC.",20111031,100.0
1331612,"INNOVATIVE MEDTECH, INC.",20200630,100.0
1331612,"INNOVATIVE MEDTECH, INC.",20210630,100.0
1331612,"INNOVATIVE MEDTECH, INC.",20220630,100.0
1331612,"INNOVATIVE MEDTECH, INC.",20230630,99.0
1332349,BROOKDALE SENIOR LIVING INC.,20171231,100.0
1332349,BROOKDALE SENIOR LIVING INC.,20181231,100.0
1333493,"EHEALTH, INC.",20171231,100.0
1333493,"EHEALTH, INC.",20181231,100.0
1333822,SEMILEDS CORP,20180831,100.0
1333822,SEMILEDS CORP,20190831,100.0
1333822,SEMILEDS CORP,20200831,100.0
1333822,SEMILEDS CORP,20210831,100.0
1333822,SEMILEDS CORP,20220831,100.0
1333822,SEMILEDS CORP,20230831,100.0
1334325,"CODA OCTOPUS GROUP, INC.",20171031,100.0
1334325,"CODA OCTOPUS GROUP, INC.",20181031,99.0
1334933,URANIUM ENERGY CORP,20200731,100.0
1334933,URANIUM ENERGY CORP,20210731,100.0
1334933,URANIUM ENERGY CORP,20220731,100.0
1334933,URANIUM ENERGY CORP,20230731,100.0
1335112,"LOGIQ, INC.",20201231,100.0
1335112,"LOGIQ, INC.",20211231,100.0
1335112,"LOGIQ, INC.",20221231,100.0
1335112,"WEYLAND TECH, INC.",20171231,100.0
1335258,"LIVE NATION ENTERTAINMENT, INC.",20171231,100.0
1335258,"LIVE NATION ENTERTAINMENT, INC.",20181231,100.0
1335258,"LIVE NATION ENTERTAINMENT, INC.",20191231,100.0
1335258,"LIVE NATION ENTERTAINMENT, INC.",20201231,100.0
1335258,"LIVE NATION ENTERTAINMENT, INC.",20211231,100.0
1335258,"LIVE NATION ENTERTAINMENT, INC.",20221231,100.0
1336917,"UNDER ARMOUR, INC.",20171231,100.0
1336917,"UNDER ARMOUR, INC.",20181231,100.0
1336917,"UNDER ARMOUR, INC.",20191231,100.0
1336917,"UNDER ARMOUR, INC.",20201231,100.0
1336917,"UNDER ARMOUR, INC.",20211231,100.0
1336917,"UNDER ARMOUR, INC.",20220331,100.0
1336917,"UNDER ARMOUR, INC.",20230331,100.0
1336920,"LEIDOS HOLDINGS, INC.",20171231,100.0
1336920,"LEIDOS HOLDINGS, INC.",20181231,100.0
1336920,"LEIDOS HOLDINGS, INC.",20191231,100.0
1336920,"LEIDOS HOLDINGS, INC.",20201231,99.0
1336920,"LEIDOS HOLDINGS, INC.",20211231,100.0
1336920,"LEIDOS HOLDINGS, INC.",20221231,100.0
1337013,"INFUSYSTEM HOLDINGS, INC",20191231,100.0
1337013,"INFUSYSTEM HOLDINGS, INC",20201231,100.0
1337013,"INFUSYSTEM HOLDINGS, INC",20211231,100.0
1337013,"INFUSYSTEM HOLDINGS, INC",20221231,100.0
1338474,RIDGEWOOD ENERGY Q FUND LLC,20171231,100.0
1338474,RIDGEWOOD ENERGY Q FUND LLC,20181231,100.0
1338474,RIDGEWOOD ENERGY Q FUND LLC,20191231,100.0
1338474,RIDGEWOOD ENERGY Q FUND LLC,20211231,100.0
1338474,RIDGEWOOD ENERGY Q FUND LLC,20221231,100.0
1338929,"AUTHENTIC HOLDINGS, INC.",20221231,100.0
1338929,"GLOBAL FIBER TECHNOLOGIES, INC.",20181231,100.0
1338929,"GLOBAL FIBER TECHNOLOGIES, INC.",20191231,100.0
1339947,VIACOM INC.,20180930,100.0
1339947,VIACOM INC.,20190930,100.0
1340127,CARBONITE INC,20171231,100.0
1340127,CARBONITE INC,20181231,100.0
1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,20181231,100.0
1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,20191231,100.0
1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,20201231,100.0
1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,20211231,100.0
1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,20221231,100.0
